pair_id,name_1,name_2,is_duplicate
157,Trelleborg Sealing Solutions G,Logistics Solutions Ltd.,0
158,Total Oil India Limited,AS TEKNİK MÜHENDİSLİK YAPI VE YALITIM MALZEMELERİ ALÜMİNYUM VE PLASTİK SAN. TİC. A.Ş.,0
159,Quelaris Peru S.A.C.,Prt Ltd. Inc.,0
160,Parade Sas,"Ningbo Su Fa International Trade Co., Ltd.",0
161,Ab Imp. & Exp.,"Shanghai B&G Imp.&Exp. Trading Co., Ltd.",0
163,Amar Industries,Equipos Y Servicios Industriales Oberoni C.A.,0
164,"Shenhua Chemical Industrial Co., Ltd.",Pon Pure Chemical,0
165,"Hangzhou Zhi Sheng Precision Plastic Industrial Co., Ltd.","Guangzhou City.,Zhengxin Rubber Plastic Co., Ltd.",0
166,"Boluo County Xinde Plastics & Hardware Products Co., Ltd.",A&R,0
167,Lionheart Sports,Lb4 Sport,0
168,Sree Sree Rubbers & Polymers Private Ltd.,K.S. Rubbers,0
169,H.R. International,Aluminium Bahrain Us,0
170,INDEX (SIKA GROUP),POLYGLASS S.P.A.,0
171,Crowther & Wood Ltd.,Protex S.A.,0
172,Itg Resources (Singapore),Opti Source S De Rl De Cv,0
173,Balkrishna Industries Ltd.,Trb International,0
174,DuPont,ICOPAL KFT.,0
175,Fcc Industries E Comercio Ltda,Apar Industries Ltd.,0
176,Pt Sinar Central Sandang,Insa Llc,0
177,Sumitomo Rubber Industries Usa,Rubber India,0
178,"Anand Nvh Products Pvt., Ltd.",Anabond Ltd.,0
179,Blue Cube Chemicals India Private Ltd.,Pt Behn Meyer Chemicals,0
180,Proquimil Produtos Quimicos Ltda,Ilg,0
181,Sperian Hearing Protection De Mexico S.A. De C.V.,Pin.Up Srl,0
182,Chandras Chemical Enterprises (Pvt.) Ltd.,Aldison Enterprise,0
183,Latexa Co. Sa De Cv,Llc Plasteks,0
184,Balkrishna Industria Ltd.,Hutchinson Industrial Rubber Products Private,0
185,Jai Aravali Industries,Mcasphalt Industries Ltd.,0
186,American Woolen Co.,America Auto Body Supplies Inc.,0
187,S.S. Imp. & Exp.,Aim International,0
188,MAKYOL,Mct Misch + Compoundiertechnik Gmbh & Co Kg,0
189,Anurag Trading,Darshan Kripa General Trading Llc,0
190,FATIH ÖKÇE,SOPREMA SOURGES,0
191,Kraton Polymers Us Llc,Omshakthi Polymers,0
192,T.M. Rubber (Pvt) Ltd.,Marco Rubber And Plastic Inc.,0
193,Pratt Industries,Marjan Industrial Gasket Co.,0
194,Sanmina Sci Systems De Mexico Sa De Cv,Bustaher Systems Mexico Sa De Cv,0
195,"Corning Display Technology (Hefei) Co., Ltd.","Dow Corning India Pvt., Ltd.",0
196,Topaz Multi Industries Sa,Crp Industries Inc.,0
197,Ozsahin Suni Kosele Sanayii Ve Ticaret Anonim Sirketi,"Asphalt, tar and bitumen",0
198,M M R Imp. & Exp. Llp,Stall No C2 101 3 (Reds Imp. & Exp. ),0
199,Chetto,Chem Trend Comercial Sa De Cv,0
200,L&V International Inc.,Nidhi Imp. & Exp.,0
201,Daksma S.A. De C.V.,"Run Tire Co., Ltd. Qingdao Mau",0
202,Plajax Industria E Comercio De Plas,Ideatex Industria & Comercio Ltda,0
203,D.S International,Geodis Wilson Nouvelle Caledonie,0
204,Socer Rb Industries E Comercio Ltda,Usa.,0
205,Upl Do Brasil Industria E Comercio,Prolit Industry Corporation,0
206,Naftna Industrija Srbije a.d. (BELEX:NIIS),POLYONE,0
207,Zenith Rubber Industries,"Shandong Hengfeng Rubber & Plastic Co., Ltd.",0
208,Asics Chile Sp A,"Kequan Plastics (Shenzhen) Co., Ltd.",0
209,Translogistic Sa De Cv,"Bondex Logistics Co., Ltd.",0
210,"Xiamen C & D Light Industry Co., Ltd.",Prolit Industry Corporation,0
211,Dc Enterprise,Prs Enterprises,0
212,"Chongqing Zhu Long Yishan Auto Parts Co., Ltd.","Zhangzhou Xiongda Auto Parts Co., Ltd.",0
213,Weigong Plastic Products(Shenzhen) Co. Ltd.,Well King Plastic Mfg. Co.,0
214,"Bhasin International Co., Ltd.",Supermax Brasil Importadora Sa,0
215,M M R Imp. & Exp. Llp,Suzhou Meccan Imp.&Exp.Corp.,0
216,Mera Baba International Co.,Mayer Laboratories Inc.,0
217,Premier Foods Sarl,Dws,0
218,Tss Corp.,Beltservice De Mexico S De Rl De Cv,0
219,Ace International Ag,Cemix Sa De Cv,0
220,Intl Rubber Co. Llc,Rubber Chem,0
221,Eoc Polymers India Private Ltd.,Medevice Mfg. India Private Ltd.,0
222,Kana Construction (U) Ltd.,Ttrc Inc.,0
223,Sm Resinas Peru S.A.C.,Imes P Corp,0
224,"Teng Hui Trading Co., Ltd. Of Shenzhen City Will",Mukta Trading Co.,0
225,Salient Industries Ltd.,Sumitomo Rubber Industriesusa,0
226,Vardhman Creations,Jinn Creation,0
227,Pidilite Industries Ltd.,Apcotex Industries Ltd.,0
228,Bel Inc.,Ube Mexico S. De R.L. De C.V.,0
229,N J International Inc.,Yau Sang Galvanizers (Hot Dip) Co.,0
230,Barnel International Inc.,Banco Santander Chile. Bandera,0
231,All Rubber (Pty) Ltd.,"Cheng Shin Rubber (China) Ind. Co., Ltd.",0
232,Impulse Wave General Trading,Uwl Inc.,0
233,"Lg Hausys Trading Co., Ltd.",Shashvat Trading Ltd.,0
234,Alpha Adhesives & Sealants Ltd ,CABOPOL,0
235,Servimex Logistics Ltda,"Qingdao Sinotrans Bounded Warehousing Logistics Co., Ltd.",0
236,Zandur,Greenchem Industries Llc,0
237,Ader Sporting Goods Inc.,Lb4 Sport,0
238,Sensata Technologies De Mexico,"Pv Power Technologies Pvt., Ltd.",0
239,"Hubei Sinobase Zhonglian Trading Co., Ltd.",Bel Inc.,0
240,Aim International,Vietnam National Textile & Garment,0
241,Amar Industries,Fcc Industries E Comercio Ltda,0
242,Mudassar Traders,Lassani Traders,0
243,Ikea Supply Ag(019),Arcelik A.S Supply Chain Directorat,0
244,"Imperalum - Sociedade Comercial de Revestimentos e Impermeabilizações, S.A.",INDEX S.p.A.,0
245,Sport Vision D.O.O.,"Zhuhai Cpt Precision Mold Co., Ltd.",0
246,G & B Trading Co.,"Huan Trading (Dalian) Co., Ltd.",0
247,Ef & P Inversiones S.A.C.,Prinver Sa De Cv,0
248,Dsi,Connection Cargo Logistica International Ltda Me,0
249,Kia Inc.,Kang Seo Mexicana Sa De Cv,0
250,Vesta Chemicals,Yuanda Petrochemical Co . Ltd.,0
251,Auto Industries Ltd.,Zen Sa Industries Metarlugica,0
252,Ceva Freight Management Mexico,"Gti International Pvt., Ltd.",0
253,"Suraksha Products Pvt., Ltd.","Foshan Sanshui Sanlian Plastic Material And Product Co., Ltd.",0
254,Shenzhen Times Supply Chain Services Ltd.,Dlg Service A/S,0
255,Honeywell Aerospace Systems Laboratory Co. S. De .R.L. De C.V.,Sadeca Systems S.L.U,0
256,Chemin Enterprises,Shri Ganesh Enterprises,0
257,Franklin Fueling Systems India Private Ltd.,I B International,0
258,Home Fashins Distributors Inc.,Dws,0
259,Skyfer Logistic Inc.,World Trade Logistics S.A.,0
260,"Ricoeur Warehouse Logistics (Shanghai) Co., Ltd.",Logistica Essa S.A. De C.V.,0
261,Ess Vee Marketing,Lexmark International Sa De Cv,0
262,"Eia Co., Ltd.",Starworth Infrastructure And Construction Ltd.,0
263,Tesco Stores Ltd.,H.S.,0
264,Newport Tank,R.I.Intl,0
265,Point 7,"Xuhuacheng (Suzhou) Composite Plastic Co., Ltd.",0
266,Socer Brasil Industria E Comercio Ltda,Aspire Industries,0
267,Us Por,Chennai Elastomer And Plastics Private Ltd.,0
268,Same As,Hutchinson Autopartes Mexico,0
269,Trex Co. Inc.,Techno Textile Mills Ltd.,0
270,"Sportec Lanka Pvt., Ltd.",Hana International,0
271,Tropical Imp. C.A. Rif J29463,Riclan Sa,0
272,Supply Solutions De Mexico Sa De Cv,Utc,0
273,"Taicang Guanlian Polymeric Material Co., Ltd.",Sxr Polymers S.A. De C.V.,0
274,Dunnes Stores,Trb International,0
275,"China Chem Co., Ltd.","Qingdao Jinxian Chemicals Co., Ltd.",0
276,"Alaska Rubbers Pvt., Ltd.",Dhaka Rubber International,0
277,"Mandarin Spinning Industry Co., Ltd.",Jatin Industries,0
278,DISPERSIONES PLASTICAS (DISPLASA.COM),Lohmann GmbH & Co. KG,0
279,Crescent Imp. & Exp.,"Zhejiang Extension Ming Imp. & Exp. . Co., Ltd.",0
280,Hanwella Rubber Products Ltd.,A.L.,0
281,Srf Industries (Thailand) Ltd.,M.Holland Co.,0
282,Sportstop S.A.,Professional's Choice Sports,0
283,Shanghai Licang Logistics Co.,Den Hartogh Global Logistics,0
284,7 Cargo Corp. 6000,Speedy Air Cargo,0
285,"Shenzhen Xingbao Industrial & Trading Co., Ltd.",Riya International,0
286,Dfx Logistica International Ltda,"Chengdu Tianyin International Logistics Co., Ltd.",0
287,Pcs (Pty) Ltd.,"Qingdao Binjie International Logistics Co., Ltd.",0
288,"Qingdao Sino Korea International Logistics Co., Ltd.",V Logistics Inc.,0
289,Crm Imp.,C Imp. & Exp. . Textiles Y Confecciones S.A.S,0
290,Izobud Group of Companies,ÖZŞAHIN A.Ş,0
291,Jmd Imp. & Exp.,"Ningbo Haijie Kaiwei Imp. & Exp. . Co., Ltd.",0
292,Dsi,Kelly Global Logistics Inc.,0
293,"Qingdao Ge Rui Da Rubber Co., Ltd.",Vs Rubber Inc.,0
294,"Guangzhou Polymix Rubber & Plastic Co., Ltd.","Thuan Loi Rubber Co., Ltd.",0
295,"Section Modulus Hot Thinking (Suzhou) Industrial Electric Equipment Co., Ltd.",City Park Equipment,0
296,Normet India Private Ltd..,Quaker Chemical India Private Ltd.,0
297,Terra Nova Trading S.A.,Union Trading Co.,0
298,Industrias Tuk S.A. De C.V.,Socer Brasil Industries E Com. Ltda,0
299,East Bay Logistics Gc Wa,Headwin Global Logistics (Usa) Inc.,0
300,"Shenzhen Ruifuda Imp. & Exp. Co., Ltd.",Rehman Imp. & Exp.,0
301,R.I.Intl,Rbn Industries,0
302,Zandur,Mysore Polymers & Rubber Products . Ltd.,0
303,Topshine International Industrial Ltd.,Nrc Industries Ltd.,0
304,Zahonero Industria & Comercio De Espumas Ltda,Grace International Industrial Ltd.,0
305,D.S International,Gol Iplik Seremet Tekstil San Ve T,0
306,"Town Co., Ltd.",Bolton Furniture Inc.,0
307,Bank Asia Ltd.,"Zhongshan Taiyang Imp. & Exp. . Co., Ltd.",0
308,"Shanghai Light Industry And Textile Group Imp.& Exp. Co., Ltd.",Trb International,0
309,KVK Corporation (JASDAQ:6484),SOPREMA SALGAREDA,0
310,"Navyug Chemicals Pvt., Ltd.",Dattatrey Chemicals,0
311,Lagan Bitumen Limited,SOPREMA SOURGES,0
312,Dragon Poland Sp Z O O Spolka Komandytowa,LG Chem,0
313,Mti Llc,"Speciality Con. Chemicals Pvt., Ltd.",0
314,Erbus Industrial Eireli,Industrias Estra Sa,0
315,Zamoung Textile Co.,Kmu Corp. S.A.,0
316,"Changzhou Yisuo Woer Synthetic Material Co., Ltd.",Masterlat Srl,0
317,Greca Distribuidora De Asfaltos Ltda,Distribuidora San Rafael Ltda,0
318,Wictor Compounding (India) Private Ltd.,Hempel Paints India Private Ltd.,0
319,"Thai Polyester Co., Ltd.",Nishigandha Polymers Private Ltd.,0
320,"Eia Co., Ltd.",Conveyor Belt Technology Limitada Agenci,0
321,Com. International Ltda,"Dongguan Ledika Game Player Manufactory Co., Ltd.",0
322,Friendship Transport Inc.,Infinity Transportation Inc.,0
323,Mcl,Wynnum Rugby Club,0
324,"Kokoku Intech India Pvt., Ltd.",Cbc India,0
325,Teleflex Automotive De Mexico Sa De Cv,Kraft Foods De Mexico Sa De Cv,0
326,"Fairmate Chemicals Pvt., Ltd.",Apollo Chemicals Ltd.,0
327,Craine Freight&Cartage,Mainfreight Uk Ltd.,0
328,Bommer Industries Inc.,Satyam Rubber Industries,0
329,Pan Electric Ind Eletroeletronica Imp. E Exp. Ltda,Weiler,0
330,Psc Premier Shipping Inc.,Pcs (Pty) Ltd.,0
331,Flipkart India Private Ltd.,Bata India Ltd.,0
332,Pgm As,Enrich Equipment Ltd.,0
333,Pam Sp A,"Guangzhou Fanyu Dongtai Plastic Co., Ltd.",0
334,"Da Feng Trading Co., Ltd.","Dongguan Rui Ding Trading Co., Ltd.",0
335,Prt Ltd. Inc.,Ama Group Trading,0
336,Ideal Marketing & Mfg. Corp,Mochi Marketing,0
337,Arp Materials Inc.,A.L.,0
338,Huntsman International Llc,Qtm,0
339,Riclan S.A.,Australian Commission For Future Ltd.,0
340,Crown Asia Chemicals Corporation,"Scm Industrial Chemical Co., Ltd.",0
341,Specialty Packaging Inc.,Eih Ltd.,0
342,"Hangzhou Zhi Sheng Precision Plastic Industrial Co., Ltd.",Precision Rubbers Industries Private Ltd.,0
343,Interchemica S.A. De C. V.,Subensambles Internacionales,0
344,Inferno Sports,"Shenzhen Fluent Sports Technology Co., Ltd.",0
345,Delphi Powertrain Systems,Vibrasystems Inc.,0
346,"Shanghai Mega Capital Industrial Development Co., Ltd.","Nachigo Industrial Co., Ltd.",0
347,Nei Systems Mexico S. De R.L. De C.V.,C.J.Intl,0
348,General Motors Fair Fax Assembly,Dsv Air & Sea Inc.,0
349,Malik Bord And Paper Industries (Pvt) Ltd.,Manakin Industries Llc,0
350,Kapco Industries Inc.,Inplasul Industries De Plasticos Sud,0
351,Inovyn Americas Inc.,Inabata America Corporation,0
352,GOTER (ИТАЛИЯ),Mondi Limited,0
353,Axson Mexico Sa De Cv,Cooper Wiring Devices De Mexico Sa De Cv,0
354,Rmrm Gernal Trading Llc,Al Tec International,0
355,Multiway Chemicals ( Pvt. ) Ltd.,Basf Construction Chemicals,0
356,Roar Logistics Inc.,Agility Logistics,0
357,Isuzu Motors India Private Ltd.,Captivate,0
358,Shenzhen Sun Gallon Rubber & Plastic Corporation Ltd.,New Vision Rubber & Plastic,0
359,"Shanghai L&C Intermational Logistics Co., Ltd.",L&V International Inc.,0
360,R.I.Intl,"Stewart International Trading Co., Ltd. Qingdao Star",0
361,Qsr Inc.,Sri Lanka Rugby Football Union,0
362,Metso Minerals Oy / Dc Europe,Sto Corp,0
363,"Zhangjiagang Bonded Port Area Port Co., Ltd.",Bnx,0
364,Profit Great Inc.,Lof Inc.,0
365,Alpha Trading S.p.a,JOSS,0
366,Ktm Ag,Azhr Al Madina Hyper Market Llc,0
367,G B Corporation,Emad Maher Abdullah Abdo Al Me,0
368,Mane Sa,Tecnologia De Materiales Colombia S.A.S,0
369,Olympia Industries (Pvt) Ltd.,Indorub Industries,0
370,Waqas Traders,Al Tawail Trad.Est,0
371,ASFALTOS CHOVA ,Wrgrace & Co. Of Canada Ltd.,0
372,Sampai Express Service Agencies Pte,Prt Ltd. Inc.,0
373,IZOBUD,Soudal N.V.,0
374,A.K.Enterprise,M.A.T. Enterprises,0
375,"Harmony Plastic Pvt., Ltd.","Enos (Qingdao) Co., Ltd. Plastic Roll",0
376,"Kangwal Textile Co., Ltd.",Son Nam Textile Garment Joint Sto,0
377,"Flexo Polymers Pvt., Ltd.",Bhansali Engineering Polymers Ltd.,0
378,Gilbarco Veeder Root India Pvt.,Abb India Ltd.,0
379,Tricab Inc.,Parts Distributing Co. O,0
380,CEPSA,W. Quandt Gmbh & Co. Kg,0
381,Creative Arts,S.R. International,0
382,Importaciones Y Distribuciones,Polyone Distribution,0
383,Admiral Chemicals Llc,Catalyst Chelvicals (Pty) Ltd.,0
384,Chase Plastic Service Inc.,Mectronics Marketing Services,0
385,FATIH ÖKÇE,ООО Полимаркет,0
386,Anchor Logistics,Yes Logistics Corp.,0
387,Western Bulldogs Football Club,"Dong Jo Co., Ltd.",0
388,Industria Servimetal Sa De Cv,Industrias Metalicas Sudamericanas,0
389,Exodus Sdn Bhd,Polyone De Mexicosa De Cv,0
390,L&V International Inc.,"Dongguan Yifeng Metal & Plastic Products Co., Ltd.",0
391,Abb Mexico S.A. De C.V.,Icvo S.A.S,0
392,Goodyear ,IZOHAN,0
393,Panasonic India Private Ltd.,Thermo Fisher Scientific India Private Ltd.,0
394,Denka Company,Paul Bauder ag,0
395,Fns Inc. (Sea),Fns Inc. 5550 Triangle,0
396,Ace Plastics,"Yayork Plastical Products (Shenzhen) Co., Ltd.",0
397,Mjm Marketing Llc.,"T.A. Corporation Pvt., Ltd.",0
398,Dana,Sports Odessa Canada Inc.,0
399,Logistics Plus Canada Ltd.,Manuport Logistics Usa Llc,0
400,Bostik A/S,Lev TermoplAsticos Ltda,0
401,Fung Llc,Hwa Fong Rubber Ind,0
402,Angle Industries Ltd.,Navyug Rubber Industries,0
403,Elastron Usa Inc.,Sam International,0
404,Dynapolymer Sdn Bhd,Ticona Polymers,0
405,Lueder Transport Und Logistic Gmb H,A.L.,0
406,"Eia Co., Ltd.",Ar Materias Primas S.A. De C.V.,0
407,Zeenesta Multitrading Private Ltd.,Prinver Sa De Cv,0
408,Nusrat Corporation,Srf Industries (Thailand) Ltd.,0
409,"Liberty Chemicals Pvt., Ltd.",Blue Cube Chemicals India Private Ltd.,0
410,Dortmunder Gussasphalt Gmbh & Co. Kg,Bitoumina S.A.,0
411,Mega Capital Hong Kong Ltd.,Degasa Sa De Cv,0
412,Rishichem Mideast Ltd.,Asa International,0
413,Asics India Private Ltd.,Dimaro Srl,0
414,tsrc,YALTEKS YALITIM MALZEMELERI SAN. VE TIC. A.Ş,0
415,Trb International,Promociones Y Desarrollos Ribera Mujeres S.A. De C.V.,0
416,Sasol Chemicals (Usa),Llc Itc,0
417,IZOLACJA - JAROCIN SPÓŁKA AKCYJNA,KVK,0
418,Mactex Corporation,Valeo Friction Materials India Private Ltd.,0
419,Huizhou Lcy Elastomers Corp.,Bel Inc.,0
420,Gts Logistics Inc.,Trans Global Logistics,0
421,"Ralhum Trading Co. Pvt., Ltd.",Al Maitha Trading Llc,0
422,E Freight Solutions Inc.,Halo Branded Solutions,0
423,Darson Industries (Pvt) Ltd.,Baungarten Industria E Comercio Ltda,0
424,APS,WERNER JANIKOWO,0
425,John Bull Business Centre Robinson,S.R. International,0
426,"Global Marine Service Co., Ltd.",Vella Mechanical Services,0
427,Primary Freight Services Inc.,Freight Links International (Pte),0
428,Ingenieria Metalica Y Plastica De Mexico S De Rl Mi,Plasticus Sa De Cv,0
429,Trp International Inc.,Bright Polymers,0
430,Rubber & Plastic Inc.,"Tianjin Kuo Cheng Rubber Industry Co., Ltd.",0
431,General Group For Security & Safety,Zehnder Group International Ag,0
432,Reda Industrial Materials Pakistan,Versum Materials,0
433,Us. Rubber Corp.,V R Rubber Chemicals,0
434,D. Sadi,Anurun Trading,0
435,3M Company (NYSE:MMM),Chemique Adhesives and Sealants Ltd.,0
436,Byron Pike Nursery & Supply Inc.,Dws,0
437,"Fujian Shunda Sport Goods Co., Ltd.",Tag Corporation,0
438,C.J.Intl,"Thai Plastic Co., Ltd. Kunshan Lecroy",0
439,Comercializadora De Productos Del L,Gct,0
440,Celanese Chemicals Europe GmbH,INRECO - EMULSJA SP. Z O.O.,0
441,Hasti Petrochemical & Shipping Ltd.,"Dow Chemical (Shanghai) Co., Ltd.",0
442,"Dongguan Rui Ding Trading Co., Ltd.",Rointrade,0
443,"Good Earnings Toys (Shenzhen) Co., Ltd.",Fns Inc.,0
444,Halltech Inc.,Itc Ltd.,0
445,Quimicos Industriales Asociados,Industries Bank Of,0
446,F13100 Bostik Philippines Inc.,Samsung Electronics Philippines Corp,0
447,Silver Top Trading Llc,Coppertone Trading (Pty) ) Ltd.,0
448,CELANESE EUROPE BV,C. Hasse & Sohn Inh. E. Radecke Gmbh & Co. Kg,0
449,"Zhongshan Baikede Electromechanical Co., Ltd.",Psa Corporation,0
450,World Products Imp. B.V.,Star Pipe Products Richmond,0
451,"Shenhua Chemical Industrial Co., Ltd.","Shenzhen Xingbao Industrial & Trading Co., Ltd.",0
452,Synthetic Grass & Rubber Surfaces A,Island International,0
453,Nprotrade (Shanghai) Trading C,Marubeni (Shanghai) Co.， Ltd.,0
454,Oriental Trading Co. Inc.,Azhar Al Kawther Linens Trading Llc,0
455,Scougal Rubber Corp.,"Suzhou Chengda Rubber Products Co., Ltd.",0
456,Torcas Corp Sas,Itg Resources (Singapore),0
457,Servicios Y Maquilados Internacionales Sa De Cv,Adhesivos Internacionales S.A.S.,0
458,R Pac International Corp,Emak Co.For Paper Mfg.,0
459,A S International,Alroubaia Textile Co Fourtex,0
460,Evasola Industria De Borrachas Ltda,Balkrishna Industria Ltd.,0
461,Green Brook Industries Ltd.,Ceeco Industries Inc.,0
462,KLEIBERIT,P.R.INDUSTRIE Produits Routiers Industrie,0
463,"Testo Shenzhen Co., Ltd.","When Shun Industrial (Shenzhen) Co., Ltd.",0
464,Jatin Industries,Topaz Multi Industries Sa,0
465,Quimopren Industria Quimica Ltda,Dynal Industrial S.A.,0
466,N J International Inc.,"Meyer Behn Chemical(S) Pte., Ltd.",0
467,EMULBIT Sp. z o.o.,Mogat-Werke Adolf Boving Bitumen- Und Dachpappenfabrik Gesellschaft Mit Beschrankter Haftung,0
468,B&W Foods,Mondelez India Foods Private Ltd.,0
469,Jatin Industries,T G L S P Industries Ltd.,0
470,ERGON ASPHALT,ООО Химинвест групп,0
471,Tianjin Port Free Trade Zone Star P,Lincor Sas,0
472,"Shanghai Liang Jiang Titanium White Product Co., Ltd.","Gti International Pvt., Ltd.",0
473,Akro Chem Corp.,Canada Colors And Chemicals,0
474,Ami Andina De Materiales Industriales Sa,Unimat Industries Llc,0
475,Sanyhot Adhesivos,Soprema Canada,0
476,Colonial Chemical Solutions Inc.,Sasol Chemicals (Usa),0
477,Lianda Corporation,"Guangzhou Chaochang Rubber Plastic And Hardware Co., Ltd.",0
478,"Pro Rubber Co., Ltd.","Goodtire Rubber Industries Co., Ltd.",0
479,I B International,"Weihai City Heng Bangpi Leather Products Co., Ltd.",0
480,Ecoflex Flooring Private Ltd.,R.I.Intl,0
481,Best Stock S.A.S,Bsl Ltd.,0
482,Dongguan Jia Value Chemical Co.,"Dongguan Hao Shoes Co., Ltd.",0
483,Crossmotion Logistics S.A. De C.V.,P.L.,0
484,Mitsubishi De Mexico S.A.De C.V.,Auto Electricos De Mexicosa De Cv,0
485,Manufactura De Fibras Sinteticas S.,Trp International Inc.,0
486,Sibaflor Natural Decorations Private Ltd.,Lof Inc.,0
487,Texxon Chemicals Inc.,Colonial Chemical Solutions Inc.,0
488,Big K Trading,"Wuhan Zhongshi Trading Co., Ltd.",0
489,Kewaunee Scientific Corporation India Private Ltd.,Abb India Ltd.,0
490,Island International,"Huizhou Zhongyi Diamond Jewerly Co., Ltd.",0
491,"Road To Rubber Technology (Shenzhen) Co., Ltd.","Omfa Rubbers Pvt., Ltd.",0
492,"Yite Electromechanic Industry (Shenzhen) Co., Ltd.",Lg Electronics India,0
493,Yk Trading Co.,M.T.Z General Trading,0
494,Exodus Sdn Bhd,Dongguan Humen Bonded Warehouse,0
495,"Hui To (Xiamen) Sports Equipment Co., Ltd.","Efenmo (Xiamen) Fitness Equipment Co., Ltd.",0
496,Eks Plastics S.A. De C.V.,"Poor Or Plastic Technology (Dongguan) Co., Ltd.",0
497,Vesta Chemicals,"Rui Hong Electronic Chemicals Co., Ltd.",0
498,American Cashew Co.,123 E Latin America S De Rl De Cv,0
499,Vohra Chemical Co.,Sun Chemical Corporation,0
500,"Shenzhen Xingbao Industrial & Trading Co., Ltd.",Industrias Japan S.A.,0
501,H.R. International,C.U. Transport Inc.,0
502,"Shanghai Jin Qi International Trade Co., Ltd.","Shanghai Changyi Trading Co., Ltd.",0
503,R.I.Intl,"Shenzhen Kesunda Imp. Exp. Trade Co., Ltd.",0
504,N J International Inc.,China National Aero Technology Imp. & Exp. Corporation Shanghai Co.,0
505,Ing Bank,"Shanghai Dajing Makeup Tackle Co., Ltd.",0
506,"Dksh India Pvt., Ltd.",Sho International,0
507,Cumi America Inc.,Megadyne America Llc,0
508,Transglobal Representaciones S.A.C.,Keen Inc.,0
509,Topa Tire Corp.,Yokohama Tire Mfg. Virgini,0
510,Kerry Logistics,"Deloitte Touche Tohmatsu International Logistics Co., Ltd.",0
511,"Jay Spinning Mills Pvt., Ltd.",Pt Lawe Adyaprima Spinning Mills,0
512,Parafix Industria & Comercio De Fitas Adesivas Ltda,Prolit Industry Corporation,0
513,Acs International Sa De Cv,"It Cosmetics Co., Ltd., Jiangmen Bo",0
514,Sami Abd Alatif Abo Alrup,Nad International S A De C V,0
515,Evershine International,Wolverine World Wide Canada Ulc,0
516,Bypasa Sa De Cv,Vulcabras Azaleia Ce Calcados E Artigos Esportivos Sa,0
517,Venkateshwara Associates,R.I.Intl,0
518,Mti Llc,Dow Quimica Mexicana Sa Cv,0
519,Bva Inc.,"Mailboat Co., Ltd.",0
520,Panda Logistics Usa Inc. (New York),Cala Logistics Group S.A. De C.V.,0
521,Duran Chemicals Sa De Cv,"Chowdhry Rubber & Chemical Pvt., Ltd.",0
522,Future Pipe Industries Qcjsc,Esma Industrial,0
523,Delphi Automotive Systems,"Gti International Pvt., Ltd.",0
524,Amster S.A.,Just Perfect,0
525,The International Abrasive Co.,"Dongguan Golden Sun Abrasives Co., Ltd.",0
526,Remu Enterprise,Ulai Enterprises Private Ltd.,0
527,Premier Logistics,Lueder Transport Und Logistic Gmb H,0
528,Kookmin Bank Bundang Co.,"Min Tang (Guangzhou) Co., Ltd.",0
529,Intl Construction,Conistics Inc.,0
530,Pt Texmach Imp. & Exp.,"Hangzhou Energy Imp. & Exp. . Co., Ltd.",0
531,City Eastern Imp. & Exp. . Co.,A&R,0
532,Tata International Ltd.,Demonstration Zone Fuling District,0
533,Quimico Plasticos Industriales,Ceeco Industries Inc.,0
534,Erbus Industrial Eireli,Servicios Industriales En Refrigeracion Sa De Cv,0
535,Bitoumina S.A.,Perretti Petroli S.p.a.,0
536,Miyake Forging North America Corp.,Bdp South America Ltda,0
537,Indorub Industries,Jubilant Industries Inc. Corporate,0
538,"Imperial Water Proofing Industries Pvt., Ltd.",D S International,0
539,Yunnan Gold Imp. & Exp. .,Mahema Imp. & Exp.,0
540,Otx Logistics Inc.,O.O Johnson Logistics International,0
541,EMULBIT Sp. z o.o.,Plastay Kimya Sanayi Ve Ticaret A S,0
542,Hm Way Logistics,Sea Cargo Logistics Peru Sac,0
543,Poly Cargo Logistica Ltda,Attrius Logistics Ltda,0
544,Spirol Mexico Sa De Cv,Bi Link Mexico S De Rl De Cv,0
545,"Ralhum Trading Co Pvt., Ltd.",Supreme Global Trading,0
546,Parvin Trading Co.,Imperial Trading Plc,0
547,Jama,Productores De Envases Farmaceuticos S A S Proenfar S A S,0
548,The Order,To The Order (Emirates Nbd S.A.E),0
549,Sumitomo Corporation Of America,Daricia Ltd.,0
550,Huntington Rubber Sales,United Rubber Corporation Sa De Cv,0
551,Eazy Trading Inc.,Rizwan Trading Co.,0
552,"Guangdong Dongguan Animal By Products Imp.& Exp. Co., Ltd.",Sim International Inc.,0
553,Rased Sp A,"Cybermine Integrated Services Pvt., Ltd.",0
554,Probandas International S.A. De C.V.,Inversiones Quintero Candanoza Limitada,0
555,Schlumberger Surenco S.A,Rubber Source Inc.,0
556,Ambica Corp,Vietnam Bank For,0
557,Sundaram Industries Private Ltd.,Dana,0
558,W.A. International,Green And Black Service E.I.R.L.,0
559,Productos Alimenticios Super S. De,Prodicauchos Ltda,0
560,"Zhongshan Lihui Metal Products Co., Ltd.",Aim International,0
561,Corporativo Alborada Sociedad Anonima Ce,"Eia Co., Ltd.",0
562,Wang Fuzhou Bonded Logistics Ltd.,Rhenus Logistics Nv,0
563,Baker Hughes Operations Mexico Sa,Co. One,0
